Index,Time,voltage,velocity
26511,53.023276,-12593,0.339041948
26512,53.025278,17691,0.239969328
26513,53.027269,7977,0.055672951
26514,53.029271,-2352,-0.212781876
26515,53.031299,15216,-0.508934438
26516,53.033269,2526,-0.81041342
26517,53.035271,1441,-1.11189246
26518,53.037273,17533,-1.20670402
26519,53.039275,12061,-1.09271717
26520,53.041319,15010,-0.912681937
26521,53.043279,7058,-0.735842645
26522,53.045269,-8624,-0.609072328
26523,53.047272,13463,-0.556872785
26524,53.049274,12166,-0.561133981
26525,53.051276,1486,-0.572852254
26526,53.053317,1373,-0.511065066
26527,53.055273,-13473,-0.326768667
26528,53.057275,-5074,0.0109304795
26529,53.059277,17430,0.445571601
26530,53.061279,3455,0.904714644
26531,53.063298,-3415,1.26904619
26532,53.065294,-11910,1.46186495
26533,53.067274,-405,1.47890961
26534,53.069276,4765,1.43949366
26535,53.071278,-15714,1.42244887
26536,53.073270,6307,1.39155531
26537,53.075272,825,1.38090229
26538,53.077291,-15576,1.41392648
26539,53.079270,-552,1.52897859
26540,53.081272,14744,1.65255308
26541,53.083276,12371,1.68877316
26542,53.085278,-16073,1.61739826
26543,53.087268,-9127,1.45760369
26544,53.089299,13189,1.18169188
26545,53.091278,17651,0.813099086
26546,53.093270,-2562,0.478595853
26547,53.095272,8270,0.250622272
26548,53.097274,-8375,0.112133689
26549,53.099276,-7428,0.0237140432
26550,53.101296,-13941,-0.0242243186
26551,53.103278,5386,0.0333017148
26552,53.105268,-17939,0.134504929
26553,53.107270,-14228,0.241034612
26554,53.109272,-4390,0.300691247
26555,53.111274,-8097,0.290038288
26556,53.113292,-6825,0.251687586
26557,53.115271,-12174,0.181377977
26558,53.117295,-2284,0.0780441836
26559,53.119274,-14763,0.0514117628
26560,53.121276,2528,0.0418240875
26561,53.123269,-10564,0.0375628993
26562,53.125296,-14174,0.0183875579
26563,53.127275,-11926,0.0066692913
26564,53.129277,4045,0.00986518152
26565,53.131278,3085,-0.0476608537
26566,53.133271,-3937,-0.251132578
26567,53.135274,13458,-0.502542675
26568,53.137341,13751,-0.790172815
26569,53.139271,14578,-1.15130854
26570,53.141272,-3375,-1.46557105
26571,53.143276,5011,-1.62536573
26572,53.145278,-15806,-1.64454103
26573,53.147268,-4197,-1.56997025
26574,53.149298,-8985,-1.4666363
26575,53.151278,4765,-1.33667016
26576,53.153270,4399,-1.2589035
26577,53.155272,6971,-1.22374856
26578,53.157274,16905,-1.21309566
26579,53.159276,-5742,-1.20244277
26580,53.161289,-15731,-1.17048383
26581,53.163270,-12623,-1.12041485
26582,53.165272,14807,-1.009624
26583,53.167274,-2443,-0.794434011
26584,53.169276,10339,-0.584570527
26585,53.171290,6336,-0.375772327
26586,53.173294,-9213,-0.24900198
26587,53.175274,13442,-0.245806083
26588,53.177276,13486,-0.294809729
26589,53.179278,1045,-0.355531663
26590,53.181268,-8794,-0.39814356
26591,53.183271,10648,-0.351270467
26592,53.185291,-6295,-0.27883029
26593,53.187270,14927,-0.172300592
26594,53.189273,-8239,-0.105186887
26595,53.191275,11355,-0.0934686214
26596,53.193279,-17211,-0.0135713499
26597,53.195269,-15470,0.0151916677
26598,53.197290,-122,-0.0199631322
26599,53.199269,-2619,0.0066692913
26600,53.201271,-408,0.0311711207
26601,53.203276,-764,0.03436701
26602,53.205278,1459,0.0322364196
26603,53.207268,-14314,0.00560399471
26604,53.209299,-17366,-0.0188978352
26605,53.211278,-2074,-0.050856743
26606,53.213270,-13089,-0.108382784
26607,53.215272,13034,-0.091338031
26608,53.217273,-15215,-0.068966791
26609,53.219330,5363,-0.0348772928
26610,53.221276,-7547,-0.0188978352
26611,53.223268,-2069,-0.0796197578
26612,53.225270,-2921,-0.221304253
26613,53.227272,-15375,-0.44714722
26614,53.229274,-6893,-0.796564579
26615,53.231276,1594,-1.11402309
26616,53.233295,8181,-1.34412718
26617,53.235274,10773,-1.49859524
26618,53.237276,17846,-1.58488429
26619,53.239278,-7109,-1.6147126
